# emapper version: emapper-2.0.1 emapper DB: 2.0
# command: ./emapper.py  -i breviolum_proteins.faa -m diamond --data_dir . -o breviolum --cpu 8
# time: Tue Apr 15 15:47:42 2025
#query_name	seed_eggNOG_ortholog	seed_ortholog_evalue	seed_ortholog_score	best_tax_level	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	taxonomic scope	eggNOG OGs	best eggNOG OG	COG Functional cat.	eggNOG free text desc.
symbB.v1.2.035346.t2	29176.XP_003884504.1	3.21e-37	134.0	Sarcocystidae		GO:0000082,GO:0000278,GO:0000339,GO:0000340,GO:0000932,GO:0001662,GO:0002209,GO:0003674,GO:0003676,GO:0003723,GO:0003743,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005845,GO:0006412,GO:0006413,GO:0006417,GO:0006518,GO:0006807,GO:0006950,GO:0006952,GO:0007049,GO:0007275,GO:0007346,GO:0007399,GO:0007610,GO:0008134,GO:0008135,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009410,GO:0009719,GO:0009725,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0010033,GO:0010467,GO:0010468,GO:0010494,GO:0010556,GO:0010558,GO:0010605,GO:0010608,GO:0010629,GO:0010721,GO:0014070,GO:0016281,GO:0016442,GO:0017148,GO:0019222,GO:0019538,GO:0019827,GO:0019899,GO:0022008,GO:0022402,GO:0030154,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0031332,GO:0031369,GO:0031370,GO:0031960,GO:0032268,GO:0032269,GO:0032501,GO:0032502,GO:0032870,GO:0032991,GO:0033391,GO:0033555,GO:0033993,GO:0034248,GO:0034249,GO:0034518,GO:0034641,GO:0034645,GO:0035690,GO:0035770,GO:0036464,GO:0042221,GO:0042493,GO:0042596,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0044770,GO:0044772,GO:0044843,GO:0045595,GO:0045596,GO:0045664,GO:0045665,GO:0045787,GO:0045931,GO:0048471,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048545,GO:0048699,GO:0048731,GO:0048856,GO:0048869,GO:0050767,GO:0050768,GO:0050789,GO:0050793,GO:0050794,GO:0050896,GO:0051093,GO:0051171,GO:0051172,GO:0051239,GO:0051241,GO:0051246,GO:0051248,GO:0051384,GO:0051716,GO:0051726,GO:0051960,GO:0051961,GO:0060255,GO:0060284,GO:0065007,GO:0070491,GO:0070887,GO:0071310,GO:0071383,GO:0071384,GO:0071385,GO:0071396,GO:0071407,GO:0071466,GO:0071495,GO:0071548,GO:0071549,GO:0071704,GO:0080090,GO:0097159,GO:0097327,GO:0098727,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1901654,GO:1901655,GO:1901700,GO:1901701,GO:1903047,GO:1990904,GO:2000026,GO:2000112,GO:2000113		ko:K03259	ko01521,ko03013,ko04066,ko04150,ko04151,ko04211,ko04910,map01521,map03013,map04066,map04150,map04151,map04211,map04910	M00428			ko00000,ko00001,ko00002,ko03012,ko03019				Apicomplexa	3YB0H@5794,3YM9I@5796,3YT0C@5809,COG5053@1,KOG1670@2759	NA|NA|NA	J	initiation factor 4E
symbB.v1.2.035355.t1	242159.ABO99927	2.36e-98	309.0	Chlorophyta													Viridiplantae	34J9W@3041,37PQF@33090,COG0523@1,KOG2743@2759	NA|NA|NA	H	Cobalamin synthesis protein cobW C-terminal domain
symbB.v1.2.035355.t2	242159.ABO99927	2.92e-98	309.0	Chlorophyta													Viridiplantae	34J9W@3041,37PQF@33090,COG0523@1,KOG2743@2759	NA|NA|NA	H	Cobalamin synthesis protein cobW C-terminal domain
symbB.v1.2.035356.t1	8083.ENSXMAP00000019836	5.49e-25	119.0	Vertebrata													Metazoa	38DPC@33154,3BGB6@33208,3E4E9@33213,48KK2@7711,49MPT@7742,COG2801@1,KOG0017@2759	NA|NA|NA	L	Reverse transcriptase (RNA-dependent DNA polymerase)
symbB.v1.2.035359.t1	5833.PFA0220w	4.27e-13	83.6	Haemosporida		GO:0002039,GO:0003674,GO:0003824,GO:0004175,GO:0004197,GO:0004843,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005737,GO:0005829,GO:0006139,GO:0006259,GO:0006281,GO:0006283,GO:0006289,GO:0006325,GO:0006355,GO:0006464,GO:0006508,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0006996,GO:0008022,GO:0008134,GO:0008150,GO:0008152,GO:0008233,GO:0008234,GO:0009889,GO:0009892,GO:0009893,GO:0009894,GO:0009895,GO:0009987,GO:0010216,GO:0010468,GO:0010556,GO:0010604,GO:0010605,GO:0016043,GO:0016569,GO:0016570,GO:0016578,GO:0016579,GO:0016787,GO:0019219,GO:0019222,GO:0019538,GO:0019783,GO:0019899,GO:0030162,GO:0031323,GO:0031324,GO:0031325,GO:0031326,GO:0031329,GO:0031330,GO:0031625,GO:0031647,GO:0031974,GO:0031981,GO:0032088,GO:0032204,GO:0032268,GO:0032269,GO:0032434,GO:0032435,GO:0032991,GO:0033043,GO:0033044,GO:0033554,GO:0034641,GO:0035520,GO:0035616,GO:0036211,GO:0036459,GO:0042176,GO:0042177,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043412,GO:0043433,GO:0044092,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044389,GO:0044422,GO:0044424,GO:0044428,GO:0044444,GO:0044446,GO:0044464,GO:0045861,GO:0045935,GO:0046483,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0050789,GO:0050794,GO:0050821,GO:0050896,GO:0051052,GO:0051054,GO:0051090,GO:0051128,GO:0051171,GO:0051172,GO:0051173,GO:0051246,GO:0051248,GO:0051252,GO:0051276,GO:0051716,GO:0060255,GO:0061136,GO:0065007,GO:0065008,GO:0065009,GO:0070011,GO:0070013,GO:0070646,GO:0070647,GO:0071108,GO:0071704,GO:0071840,GO:0080090,GO:0090304,GO:0101005,GO:0140096,GO:1901360,GO:1901535,GO:1901537,GO:1901564,GO:1901799,GO:1903050,GO:1903051,GO:1903362,GO:1903363,GO:1903506,GO:1904353,GO:1990380,GO:2000058,GO:2000059,GO:2000112,GO:2001141	3.4.19.12	ko:K11854					ko00000,ko01000,ko01002,ko04121				Apicomplexa	3KAIG@422676,3YASY@5794,3YXYG@5819,KOG1865@1,KOG1865@2759	NA|NA|NA	O	Ubiquitin carboxyl-terminal hydrolase
symbB.v1.2.035359.t3	5833.PFA0220w	6.06e-13	83.6	Haemosporida		GO:0002039,GO:0003674,GO:0003824,GO:0004175,GO:0004197,GO:0004843,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005737,GO:0005829,GO:0006139,GO:0006259,GO:0006281,GO:0006283,GO:0006289,GO:0006325,GO:0006355,GO:0006464,GO:0006508,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0006996,GO:0008022,GO:0008134,GO:0008150,GO:0008152,GO:0008233,GO:0008234,GO:0009889,GO:0009892,GO:0009893,GO:0009894,GO:0009895,GO:0009987,GO:0010216,GO:0010468,GO:0010556,GO:0010604,GO:0010605,GO:0016043,GO:0016569,GO:0016570,GO:0016578,GO:0016579,GO:0016787,GO:0019219,GO:0019222,GO:0019538,GO:0019783,GO:0019899,GO:0030162,GO:0031323,GO:0031324,GO:0031325,GO:0031326,GO:0031329,GO:0031330,GO:0031625,GO:0031647,GO:0031974,GO:0031981,GO:0032088,GO:0032204,GO:0032268,GO:0032269,GO:0032434,GO:0032435,GO:0032991,GO:0033043,GO:0033044,GO:0033554,GO:0034641,GO:0035520,GO:0035616,GO:0036211,GO:0036459,GO:0042176,GO:0042177,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043412,GO:0043433,GO:0044092,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044389,GO:0044422,GO:0044424,GO:0044428,GO:0044444,GO:0044446,GO:0044464,GO:0045861,GO:0045935,GO:0046483,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0050789,GO:0050794,GO:0050821,GO:0050896,GO:0051052,GO:0051054,GO:0051090,GO:0051128,GO:0051171,GO:0051172,GO:0051173,GO:0051246,GO:0051248,GO:0051252,GO:0051276,GO:0051716,GO:0060255,GO:0061136,GO:0065007,GO:0065008,GO:0065009,GO:0070011,GO:0070013,GO:0070646,GO:0070647,GO:0071108,GO:0071704,GO:0071840,GO:0080090,GO:0090304,GO:0101005,GO:0140096,GO:1901360,GO:1901535,GO:1901537,GO:1901564,GO:1901799,GO:1903050,GO:1903051,GO:1903362,GO:1903363,GO:1903506,GO:1904353,GO:1990380,GO:2000058,GO:2000059,GO:2000112,GO:2001141	3.4.19.12	ko:K11854					ko00000,ko01000,ko01002,ko04121				Apicomplexa	3KAIG@422676,3YASY@5794,3YXYG@5819,KOG1865@1,KOG1865@2759	NA|NA|NA	O	Ubiquitin carboxyl-terminal hydrolase
symbB.v1.2.035359.t4	5833.PFA0220w	6.6e-13	83.6	Haemosporida		GO:0002039,GO:0003674,GO:0003824,GO:0004175,GO:0004197,GO:0004843,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005737,GO:0005829,GO:0006139,GO:0006259,GO:0006281,GO:0006283,GO:0006289,GO:0006325,GO:0006355,GO:0006464,GO:0006508,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0006996,GO:0008022,GO:0008134,GO:0008150,GO:0008152,GO:0008233,GO:0008234,GO:0009889,GO:0009892,GO:0009893,GO:0009894,GO:0009895,GO:0009987,GO:0010216,GO:0010468,GO:0010556,GO:0010604,GO:0010605,GO:0016043,GO:0016569,GO:0016570,GO:0016578,GO:0016579,GO:0016787,GO:0019219,GO:0019222,GO:0019538,GO:0019783,GO:0019899,GO:0030162,GO:0031323,GO:0031324,GO:0031325,GO:0031326,GO:0031329,GO:0031330,GO:0031625,GO:0031647,GO:0031974,GO:0031981,GO:0032088,GO:0032204,GO:0032268,GO:0032269,GO:0032434,GO:0032435,GO:0032991,GO:0033043,GO:0033044,GO:0033554,GO:0034641,GO:0035520,GO:0035616,GO:0036211,GO:0036459,GO:0042176,GO:0042177,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043412,GO:0043433,GO:0044092,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044389,GO:0044422,GO:0044424,GO:0044428,GO:0044444,GO:0044446,GO:0044464,GO:0045861,GO:0045935,GO:0046483,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0050789,GO:0050794,GO:0050821,GO:0050896,GO:0051052,GO:0051054,GO:0051090,GO:0051128,GO:0051171,GO:0051172,GO:0051173,GO:0051246,GO:0051248,GO:0051252,GO:0051276,GO:0051716,GO:0060255,GO:0061136,GO:0065007,GO:0065008,GO:0065009,GO:0070011,GO:0070013,GO:0070646,GO:0070647,GO:0071108,GO:0071704,GO:0071840,GO:0080090,GO:0090304,GO:0101005,GO:0140096,GO:1901360,GO:1901535,GO:1901537,GO:1901564,GO:1901799,GO:1903050,GO:1903051,GO:1903362,GO:1903363,GO:1903506,GO:1904353,GO:1990380,GO:2000058,GO:2000059,GO:2000112,GO:2001141	3.4.19.12	ko:K11854					ko00000,ko01000,ko01002,ko04121				Apicomplexa	3KAIG@422676,3YASY@5794,3YXYG@5819,KOG1865@1,KOG1865@2759	NA|NA|NA	O	Ubiquitin carboxyl-terminal hydrolase
symbB.v1.2.035360.t1	45157.CMM078CT	1.03e-37	140.0	Eukaryota	GBP2	GO:0000723,GO:0000956,GO:0003674,GO:0003676,GO:0003677,GO:0003697,GO:0003723,GO:0003729,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005829,GO:0006139,GO:0006259,GO:0006401,GO:0006402,GO:0006403,GO:0006405,GO:0006406,GO:0006611,GO:0006725,GO:0006807,GO:0006810,GO:0006886,GO:0006913,GO:0006996,GO:0008104,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009892,GO:0009987,GO:0010467,GO:0010468,GO:0010494,GO:0010605,GO:0010629,GO:0015031,GO:0015833,GO:0015931,GO:0016020,GO:0016021,GO:0016043,GO:0016070,GO:0016071,GO:0016973,GO:0019222,GO:0019439,GO:0031224,GO:0031503,GO:0032200,GO:0032991,GO:0033036,GO:0034613,GO:0034641,GO:0034655,GO:0035770,GO:0036464,GO:0042162,GO:0042592,GO:0042886,GO:0043047,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043565,GO:0044237,GO:0044238,GO:0044248,GO:0044260,GO:0044265,GO:0044270,GO:0044424,GO:0044425,GO:0044444,GO:0044464,GO:0045184,GO:0046483,GO:0046700,GO:0046907,GO:0048519,GO:0050657,GO:0050658,GO:0050789,GO:0051028,GO:0051168,GO:0051169,GO:0051179,GO:0051234,GO:0051236,GO:0051276,GO:0051641,GO:0051649,GO:0060249,GO:0060255,GO:0065007,GO:0065008,GO:0070727,GO:0071025,GO:0071027,GO:0071028,GO:0071166,GO:0071426,GO:0071427,GO:0071702,GO:0071704,GO:0071705,GO:0071840,GO:0090304,GO:0097159,GO:0098847,GO:1901360,GO:1901361,GO:1901363,GO:1901575,GO:1990904		ko:K03258,ko:K12893,ko:K13126,ko:K14837	ko03013,ko03015,ko03018,ko03040,ko04150,ko04151,ko05168,ko05205,map03013,map03015,map03018,map03040,map04150,map04151,map05168,map05205				ko00000,ko00001,ko03009,ko03012,ko03019,ko03041				Eukaryota	KOG0118@1,KOG0118@2759	NA|NA|NA	H	RNA binding
symbB.v1.2.035361.t1	157072.XP_008868590.1	5.03e-110	333.0	Eukaryota	IMPDH2	GO:0000166,GO:0000323,GO:0000785,GO:0000902,GO:0000904,GO:0001654,GO:0001775,GO:0002252,GO:0002263,GO:0002274,GO:0002275,GO:0002283,GO:0002366,GO:0002376,GO:0002443,GO:0002444,GO:0002446,GO:0003674,GO:0003676,GO:0003677,GO:0003682,GO:0003723,GO:0003729,GO:0003824,GO:0003938,GO:0005488,GO:0005575,GO:0005576,GO:0005622,GO:0005623,GO:0005634,GO:0005694,GO:0005737,GO:0005764,GO:0005766,GO:0005773,GO:0005775,GO:0005829,GO:0005886,GO:0006139,GO:0006163,GO:0006164,GO:0006183,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0006810,GO:0006887,GO:0006928,GO:0006935,GO:0006950,GO:0006955,GO:0007154,GO:0007275,GO:0007399,GO:0007409,GO:0007411,GO:0007423,GO:0007623,GO:0008150,GO:0008152,GO:0008283,GO:0009058,GO:0009116,GO:0009117,GO:0009119,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009163,GO:0009165,GO:0009167,GO:0009168,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009259,GO:0009260,GO:0009266,GO:0009267,GO:0009409,GO:0009605,GO:0009607,GO:0009628,GO:0009653,GO:0009719,GO:0009725,GO:0009735,GO:0009987,GO:0009991,GO:0010033,GO:0012505,GO:0016020,GO:0016043,GO:0016192,GO:0016491,GO:0016614,GO:0016616,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0022008,GO:0022607,GO:0030030,GO:0030141,GO:0030154,GO:0030182,GO:0030447,GO:0031175,GO:0031347,GO:0031349,GO:0031410,GO:0031667,GO:0031668,GO:0031669,GO:0031974,GO:0031982,GO:0031983,GO:0032501,GO:0032502,GO:0032940,GO:0032943,GO:0032989,GO:0032990,GO:0033554,GO:0034097,GO:0034404,GO:0034641,GO:0034654,GO:0034774,GO:0035578,GO:0035690,GO:0035821,GO:0036094,GO:0036170,GO:0036180,GO:0036230,GO:0040007,GO:0040011,GO:0042119,GO:0042221,GO:0042278,GO:0042330,GO:0042451,GO:0042455,GO:0042493,GO:0042582,GO:0042594,GO:0043010,GO:0043207,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043299,GO:0043312,GO:0043473,GO:0043933,GO:0044003,GO:0044085,GO:0044182,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044403,GO:0044416,GO:0044419,GO:0044422,GO:0044424,GO:0044427,GO:0044433,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0045055,GO:0045321,GO:0046039,GO:0046128,GO:0046129,GO:0046390,GO:0046483,GO:0046649,GO:0046651,GO:0046903,GO:0048066,GO:0048468,GO:0048511,GO:0048513,GO:0048518,GO:0048583,GO:0048584,GO:0048666,GO:0048667,GO:0048699,GO:0048731,GO:0048812,GO:0048856,GO:0048858,GO:0048869,GO:0050789,GO:0050896,GO:0051179,GO:0051234,GO:0051259,GO:0051260,GO:0051262,GO:0051289,GO:0051701,GO:0051704,GO:0051707,GO:0051716,GO:0051817,GO:0052031,GO:0052173,GO:0052200,GO:0052251,GO:0052255,GO:0052509,GO:0052510,GO:0055086,GO:0055114,GO:0060041,GO:0060205,GO:0061564,GO:0065003,GO:0065007,GO:0070013,GO:0070661,GO:0070670,GO:0070887,GO:0071310,GO:0071345,GO:0071353,GO:0071496,GO:0071704,GO:0071840,GO:0071944,GO:0072521,GO:0072522,GO:0075136,GO:0080134,GO:0090407,GO:0097159,GO:0097485,GO:0097708,GO:0099503,GO:0101002,GO:0120036,GO:0120039,GO:1901068,GO:1901070,GO:1901135,GO:1901137,GO:1901265,GO:1901293,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1901657,GO:1901659,GO:1904813	1.1.1.205	ko:K00088	ko00230,ko00983,ko01100,ko01110,map00230,map00983,map01100,map01110	M00050	R01130,R08240	RC00143,RC02207	ko00000,ko00001,ko00002,ko01000,ko04147				Eukaryota	COG0516@1,KOG2550@2759	NA|NA|NA	F	IMP dehydrogenase activity
symbB.v1.2.035364.t1	400682.PAC_15719652	1.19e-82	269.0	Metazoa			3.2.1.91	ko:K01225	ko00500,ko01100,map00500,map01100		R02886,R06200,R11308	RC00799	ko00000,ko00001,ko01000		GH7		Metazoa	2C38W@1,2QPHV@2759,38HWR@33154,3BZ7C@33208	NA|NA|NA	G	Glycosyl hydrolase family 7
symbB.v1.2.035366.t1	5811.TGME49_056970	9.8e-301	838.0	Sarcocystidae			3.6.3.14	ko:K02145	ko00190,ko01100,ko04145,ko04150,ko04721,ko04966,ko05110,ko05120,ko05323,map00190,map01100,map04145,map04150,map04721,map04966,map05110,map05120,map05323	M00160			ko00000,ko00001,ko00002,ko01000	3.A.2.2			Apicomplexa	3Y9J2@5794,3YJI5@5796,3YSD2@5809,COG1155@1,KOG1352@2759	NA|NA|NA	C	Vacuolar ATP synthase
symbB.v1.2.035367.t1	7739.XP_002605799.1	1.38e-20	98.6	Chordata			1.14.13.194,1.14.13.30,1.14.14.1	ko:K00490,ko:K07426,ko:K15001,ko:K17726,ko:K17731	ko00590,ko01100,map00590,map01100		R03866,R07041	RC00797	ko00000,ko00001,ko00199,ko01000				Metazoa	38CHP@33154,3B9GY@33208,3CSEG@33213,47ZDK@7711,COG2124@1,KOG0157@2759	NA|NA|NA	Q	16-hydroxypalmitate dehydrogenase activity
symbB.v1.2.035371.t1	1206729.BAFZ01000162_gene5536	2.36e-10	70.5	Bacteria	ppm1	GO:0000030,GO:0003674,GO:0003824,GO:0004582,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006629,GO:0006643,GO:0006664,GO:0008150,GO:0008152,GO:0008610,GO:0009058,GO:0009247,GO:0009605,GO:0009607,GO:0009987,GO:0016020,GO:0016740,GO:0016757,GO:0016758,GO:0030312,GO:0035821,GO:0043207,GO:0044003,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044403,GO:0044419,GO:0044424,GO:0044444,GO:0044464,GO:0046467,GO:0050896,GO:0051701,GO:0051704,GO:0051707,GO:0051817,GO:0052031,GO:0052173,GO:0052200,GO:0052255,GO:0052552,GO:0052553,GO:0052564,GO:0052572,GO:0070085,GO:0071704,GO:0071944,GO:0075136,GO:0097502,GO:1901135,GO:1901137,GO:1901576,GO:1903509		ko:K03820					ko00000,ko01000		GT2	iNJ661.Rv2051c	Bacteria	COG0463@1,COG0463@2	NA|NA|NA	M	Glycosyl transferase, family 2
symbB.v1.2.035374.t1	35128.Thaps3113	6.64e-18	89.4	Bacillariophyta													Eukaryota	2DUMT@1,2S6KH@2759,2XG74@2836	NA|NA|NA	S	PDZ domain (Also known as DHR or GLGF)
symbB.v1.2.035375.t1	28583.AMAG_04595T0	8.39e-62	202.0	Fungi	HRT1	GO:0000082,GO:0000151,GO:0000152,GO:0000278,GO:0003674,GO:0003824,GO:0004842,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005737,GO:0006464,GO:0006508,GO:0006511,GO:0006807,GO:0007049,GO:0008150,GO:0008152,GO:0008270,GO:0009056,GO:0009057,GO:0009987,GO:0010498,GO:0016567,GO:0016740,GO:0019005,GO:0019538,GO:0019787,GO:0019788,GO:0019941,GO:0022402,GO:0030163,GO:0030674,GO:0031146,GO:0031461,GO:0031462,GO:0031463,GO:0031465,GO:0031467,GO:0031974,GO:0031981,GO:0032446,GO:0032991,GO:0034708,GO:0035097,GO:0035361,GO:0036211,GO:0043161,GO:0043167,GO:0043169,GO:0043170,GO:0043224,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043412,GO:0043494,GO:0043632,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044451,GO:0044464,GO:0044770,GO:0044772,GO:0044843,GO:0045116,GO:0046872,GO:0046914,GO:0051603,GO:0060090,GO:0061630,GO:0061659,GO:0070013,GO:0070647,GO:0071704,GO:0080008,GO:0097602,GO:0140096,GO:1901564,GO:1901565,GO:1901575,GO:1902494,GO:1903047,GO:1990234	2.3.2.32	ko:K03868	ko03420,ko04066,ko04110,ko04111,ko04114,ko04120,ko04141,ko04310,ko04341,ko04350,ko04710,ko05200,ko05211,map03420,map04066,map04110,map04111,map04114,map04120,map04141,map04310,map04341,map04350,map04710,map05200,map05211	M00379,M00380,M00381,M00382,M00383,M00384,M00385,M00386,M00387,M00407,M00411			ko00000,ko00001,ko00002,ko01000,ko03400,ko04121				Fungi	3A1H3@33154,3P2ZC@4751,COG5194@1,KOG2930@2759	NA|NA|NA	O	ring-box protein
symbB.v1.2.035375.t2	2903.EOD03668	2.97e-72	238.0	Eukaryota													Eukaryota	COG0500@1,KOG4300@2759	NA|NA|NA	Q	methyltransferase activity
symbB.v1.2.035376.t3	44056.XP_009038386.1	5.51e-65	249.0	Eukaryota													Eukaryota	28M8X@1,2QTS4@2759	NA|NA|NA	S	zinc finger
symbB.v1.2.035376.t1	44056.XP_009038386.1	7.11e-65	248.0	Eukaryota													Eukaryota	28M8X@1,2QTS4@2759	NA|NA|NA	S	zinc finger
symbB.v1.2.035378.t1	5722.XP_001327728.1	2.07e-65	229.0	Eukaryota			2.7.11.1	ko:K08282,ko:K08857					ko00000,ko01000,ko01001,ko03036,ko03400				Eukaryota	KOG0589@1,KOG0589@2759	NA|NA|NA	T	protein serine/threonine kinase activity
symbB.v1.2.035378.t2	5722.XP_001327728.1	5.99e-67	233.0	Eukaryota			2.7.11.1	ko:K08282,ko:K08857					ko00000,ko01000,ko01001,ko03036,ko03400				Eukaryota	KOG0589@1,KOG0589@2759	NA|NA|NA	T	protein serine/threonine kinase activity
symbB.v1.2.035378.t3	5722.XP_001327728.1	5.99e-67	233.0	Eukaryota			2.7.11.1	ko:K08282,ko:K08857					ko00000,ko01000,ko01001,ko03036,ko03400				Eukaryota	KOG0589@1,KOG0589@2759	NA|NA|NA	T	protein serine/threonine kinase activity
symbB.v1.2.035380.t1	946362.XP_004992608.1	3.96e-38	157.0	Opisthokonta				ko:K08585					ko00000,ko01000,ko01002				Opisthokonta	38EV4@33154,KOG0045@1,KOG0045@2759	NA|NA|NA	OT	calcium-dependent cysteine-type endopeptidase activity
symbB.v1.2.035381.t2	28532.XP_010557226.1	1.12e-107	348.0	Brassicales		GO:0000375,GO:0000377,GO:0000387,GO:0000398,GO:0000974,GO:0003674,GO:0003676,GO:0003723,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005681,GO:0005684,GO:0006139,GO:0006396,GO:0006397,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008380,GO:0009987,GO:0010467,GO:0016043,GO:0016070,GO:0016071,GO:0017069,GO:0017070,GO:0022607,GO:0022613,GO:0022618,GO:0032991,GO:0034622,GO:0034641,GO:0036002,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0046483,GO:0065003,GO:0071006,GO:0071007,GO:0071012,GO:0071013,GO:0071704,GO:0071826,GO:0071840,GO:0090304,GO:0097159,GO:1901360,GO:1901363,GO:1902494,GO:1990904		ko:K12872	ko03040,map03040	M00355			ko00000,ko00001,ko00002,ko03041				Viridiplantae	37JNX@33090,3GA09@35493,3HQ3M@3699,KOG0153@1,KOG0153@2759	NA|NA|NA	A	CCCH-type zinc fingerfamily protein with RNA-binding domain
symbB.v1.2.035381.t3	28532.XP_010557226.1	8.5e-107	350.0	Brassicales		GO:0000375,GO:0000377,GO:0000387,GO:0000398,GO:0000974,GO:0003674,GO:0003676,GO:0003723,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005681,GO:0005684,GO:0006139,GO:0006396,GO:0006397,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008380,GO:0009987,GO:0010467,GO:0016043,GO:0016070,GO:0016071,GO:0017069,GO:0017070,GO:0022607,GO:0022613,GO:0022618,GO:0032991,GO:0034622,GO:0034641,GO:0036002,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0046483,GO:0065003,GO:0071006,GO:0071007,GO:0071012,GO:0071013,GO:0071704,GO:0071826,GO:0071840,GO:0090304,GO:0097159,GO:1901360,GO:1901363,GO:1902494,GO:1990904		ko:K12872	ko03040,map03040	M00355			ko00000,ko00001,ko00002,ko03041				Viridiplantae	37JNX@33090,3GA09@35493,3HQ3M@3699,KOG0153@1,KOG0153@2759	NA|NA|NA	A	CCCH-type zinc fingerfamily protein with RNA-binding domain
symbB.v1.2.035382.t1	2850.Phatr18693	2.02e-79	292.0	Eukaryota				ko:K05665,ko:K05666	ko01523,ko01524,ko02010,ko04071,ko04976,ko04977,ko05206,map01523,map01524,map02010,map04071,map04976,map04977,map05206				ko00000,ko00001,ko02000	3.A.1.208.2,3.A.1.208.8			Eukaryota	COG1132@1,KOG0054@2759	NA|NA|NA	V	ATPase activity, coupled to transmembrane movement of substances
